,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
I see myself as someone who  [... tends to find fault with others],0.12407291674636634,0.06315656513894018,-0.3564276517441067,0.18388641967613878,0.10972231141115651,-0.3512340346993185,-0.15945006230248854,0.0656532164298613,-0.01449546020931715,0.057705625206297406,1.0,-0.007703940764688793,-0.09559799746476226,-0.02900073952828699,-0.13818654140347522,0.08000900151903495,0.015840266538713576,-0.11875749856344052,-0.1449418711615179,0.0033346489265923414,0.007657946677412754,0.0059746495709402745,0.05207462433137522,-0.11646061015647446,0.03511910560050134,0.2311005772493449,0.20952715999999244,-0.09748395998583972,-0.05696872918958843,0.1123032699990958,-0.052373148735434506,-0.7773243509705087,0.11971005425242184,-0.09474108939152877,-0.0056906099995173,0.010088989534090856,0.11432654683578129,0.07651388999946435,0.09761711079082566,0.0672950967121164,0.19051460150475683,0.19513519804056317,0.06940376088238755,0.1301436508281238,0.065623961374671,0.10485362206274391,0.1587344076701306
I see myself as someone who  [... does a thorough job],-0.2328451577118998,-0.04938527532825792,0.014111827740114982,-0.12987482388637936,-0.10188436505835786,0.19551174341531613,-0.21913801533580896,-0.05867146488488572,0.4004936142344093,0.09024582583086577,-0.007703940764688793,1.0,0.18326505880514388,-0.08422933225570124,0.09647764673136917,0.3597374670450837,0.12032402045957687,0.22735283247239807,-0.060138156190901675,0.16166677858482742,0.359287878573978,0.2990001381124004,0.08143950370204477,0.42983327900049795,0.13096967844172555,0.21146808815954457,0.13817811098437863,0.0566262032541606,-0.0700019525610323,0.40498461069797287,0.11700909430022721,0.1355364316637085,0.6552509280812726,0.14246691091620056,-0.3292831589800703,0.16286281057338695,0.14093275308521025,0.049041012571743155,0.17500438209645924,0.07696861498483319,0.021501241897135467,-0.07154748630498696,0.06719176281069061,0.18430031508085434,0.028311534225782826,0.1337736285619388,0.06726851861909221
I see myself as someone who  [... get nervous easily],-0.20194517395039005,-0.2629197959964581,0.005648816054556472,-0.051987524491003585,0.3777815781134389,0.12670875889333558,-0.018148684166012615,-0.4520972150897325,0.09074342083006288,-0.08210103145684391,-0.09559799746476226,0.18326505880514388,1.0,0.005187094586654284,-0.04479802391059621,-0.2175638881581505,-0.10482848367219191,-0.2704572589001999,-0.20739531681200718,-0.0730636394249251,-0.06711560552140243,-0.0748041293617593,0.19058096632406266,-0.029162328080517656,0.3111723908515292,-0.29857816573011764,-0.21018272297162774,0.09066749167902292,-0.18468415711627917,0.457384819868445,-0.313811306325212,0.1368865270951572,0.1030425184948457,0.8542795050321651,-0.061273178365911556,0.21246898843332754,0.07914785565438816,0.06909971537034607,0.02086667575195301,0.2401901099163129,0.09713299115361551,0.10637604867339932,0.1737905410382616,0.2950939021822364,0.19407435490662545,0.06045761687943164,0.19081179728332748
I see myself as someone who  [... has active imagination],-0.14608717744769437,-0.2894823403798749,-0.003794472141498626,0.30431605744245893,0.0057674260647887655,0.005006700946775279,0.08533695037223041,0.1025435599266432,-0.2560108511166911,0.15441894481942395,-0.02900073952828699,-0.08422933225570124,0.005187094586654284,1.0,-0.1847033606655486,-0.10934509003629861,-0.3749192518963174,-0.07404718858168935,-0.2711635757288388,-0.34215037411197874,-0.2060959164954131,-0.20601714535978452,-0.22908611994459516,-0.16846689776421017,-0.06588782373712972,-0.2088341990861099,-0.1358780415588116,0.05856150072880257,-0.08384586528160279,0.3077941178992488,0.06921662203943883,0.019062932501757848,-0.10697114315185996,-0.056694878018519065,0.7303321629716697,-0.15764947477785668,-0.012443080652929569,0.09599727608550632,-0.12214592941164902,-0.11572741612972204,-0.19161150950010128,-0.2269312162387484,-0.1417558390107692,-0.11290095897482491,-0.1731860503683496,-0.016244447740892974,-0.1838136728482158
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",0.12430275254090703,0.001581838948754673,-0.1197826524485105,0.032685445332299085,-0.0034351738682217793,-0.09244427757199163,0.02178346794710258,-0.08926584627966858,-0.07987271580604206,-0.04467331134118448,-0.13818654140347522,0.09647764673136917,-0.04479802391059621,-0.1847033606655486,1.0,0.493467837653597,0.6007780719309177,0.34872711983446303,0.18818077930448823,0.3992287206485818,0.6636394569793531,0.5985717162218546,-0.3451318173982229,0.40836720652926295,-0.4235631703561465,0.25739091925169444,0.21750259314700512,-0.17719138284845537,-0.04178651141798679,-0.19524020296524192,-0.018739345026662885,0.012689984079916998,0.029982952042660563,0.025554466584403822,-0.045039096287067225,-0.31123084358123104,0.16506994359580326,0.169019372645437,0.35183404950479735,0.17760577472187974,0.1584003608420672,0.24460468693553014,0.24336314154704722,0.10420512061918044,0.12355624498201889,0.25432638712580563,0.22694913095761113
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",-0.05037927218598788,-0.11219447141613702,0.04579933835089779,-0.04215032320389586,-0.1322645540721736,0.1933790690307215,-0.05885819036874801,-0.20945732568601827,0.17657457110624383,0.02928889997880826,0.08000900151903495,0.3597374670450837,-0.2175638881581505,-0.10934509003629861,0.493467837653597,1.0,0.7006146112524542,0.4073840533568711,0.32729486184446627,0.26064881149869684,0.5985741659551476,0.6580472551046085,-0.29683872622251734,0.5438157715365975,-0.2906838246590369,0.30821590081021843,0.25625782749486764,-0.2233608818403801,-0.06609116153387544,-0.033529601424446435,0.11012693519343576,0.08662207801749015,0.22025387038687164,-0.006473184429281639,-0.1848518097828212,-0.2407267755936666,-0.046421800761709,-0.024192399972527465,0.20181036792653004,0.10297810568030147,0.22230350270352386,0.060657458150397,0.26168161936491957,-0.004160965948878953,0.1470142135087116,0.05321920069373616,0.15138131532478927
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",0.011399018814688857,-0.19438098918890684,-0.10984509039609229,-0.26431400806974803,0.09608050731236709,-0.06016275904903403,-0.0665874664619015,-0.27573914490343227,0.053269973169521215,-0.2578515380008946,0.015840266538713576,0.12032402045957687,-0.10482848367219191,-0.3749192518963174,0.6007780719309177,0.7006146112524542,1.0,0.41291251954211944,0.35600783653215823,0.25581562778505584,0.6085817491280406,0.6641838125039713,-0.36066113709319275,0.40658667019320677,-0.5112788098542923,0.3275153486255596,0.17858436663442354,-0.3736013636860252,-0.2654344715570167,-0.2992132893783975,-0.19246827542230702,-0.04899865828964098,0.1099818716698896,0.09875919034654941,-0.24363249791425387,-0.41707863876151813,0.023478602326013093,0.004609575335561302,0.18483715717112664,0.14210842244397753,0.16149907764561966,0.12781036479532965,0.3097093811913833,0.09979656851979152,0.1694386694386693,0.08112230788998565,0.19397850931803348
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]",0.2062842492517588,0.014438107710487143,0.10501743598271357,-0.12327841818038446,-0.18527524981573287,-0.2053769778871863,0.2831776358749321,0.02728884114549077,-0.13857628989624338,-0.2507566109338252,-0.11875749856344052,0.22735283247239807,-0.2704572589001999,-0.07404718858168935,0.34872711983446303,0.4073840533568711,0.41291251954211944,1.0,0.46351972422891957,0.350670897404312,0.41379455915150004,0.38988917359198777,-0.10822441217393754,0.1258581937645296,-0.15383308424815093,0.32598149366527523,0.3892828125470734,-0.04051932933291888,0.014376610521648778,-0.24492742728637332,0.015549260339278073,-0.07370796904343202,-0.10884482237494644,-0.17569204629419968,0.05724048096898368,-0.054231208627978665,-0.33487603463367677,-0.3248086448391008,-0.021771776094565074,-0.1523809121798566,-0.22939922057243411,-0.13543903164208482,-0.2513876195152691,-0.12991167716562588,-0.07430544201327433,-0.24199777984457288,-0.21281811763952568
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]",0.11920399101642999,0.11756390891296653,0.005418363228019525,-0.17809502551209616,-0.08853342113282352,0.0750684929462508,0.020309658218828804,0.06758231046768241,-0.008704139236641019,-0.11655234374550741,-0.1449418711615179,-0.060138156190901675,-0.20739531681200718,-0.2711635757288388,0.18818077930448823,0.32729486184446627,0.35600783653215823,0.46351972422891957,1.0,0.15818708777204338,0.14714860114149003,0.22243234932099012,-0.1563471508771832,0.15384931377453068,-0.2676565405190996,0.1697715206082749,0.18948117475412454,0.14885003687555295,0.017104105141896208,-0.23483293654972212,0.00898533890259997,0.1289001479154289,-0.044926694512999264,-0.16191629866665824,-0.14283312101791834,-0.07193820786085105,-0.226949014813705,-0.07155300443664252,-0.06147582560685765,0.06573988474963266,-0.18987869138902558,-0.2225736027508339,-0.005953588123882785,-0.15814162948303445,0.002717617072764465,-0.1275805257202082,-0.14880802336086227
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",0.0671913140683394,0.12398314710341264,0.1496533813340284,-0.07629353182958953,-0.018568683439497843,-0.10074668048682668,0.3238113772731322,0.03174491201579682,0.049062329889868514,-0.17755856469980824,0.0033346489265923414,0.16166677858482742,-0.0730636394249251,-0.34215037411197874,0.3992287206485818,0.26064881149869684,0.25581562778505584,0.350670897404312,0.15818708777204338,1.0,0.49247263033224253,0.4691552525161126,0.07050213959249725,0.05991544776149688,0.042060466623711074,0.4926188698855649,0.437470079675303,-0.19419967508146188,0.12120131402719536,-0.01699312425951807,-0.07090630207042187,-0.06949772674854414,-0.17220101931388068,-0.06166676848543727,-0.22265518699055548,0.04956652570013414,-0.05007685037069836,0.01952919937111142,0.16117150030310992,0.12170482766409153,0.01861361487650903,-0.014536616033905398,0.14094524062729274,0.13249478588517433,0.11641908809379774,0.05230028167880155,0.0876470925350005
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.11572751247156894,-0.09818087045699782,0.00701378863464067,-0.17520638947128775,0.10127609475596508,0.09254499937814384,0.10515917371654113,0.014580296087995138,0.1352046519212669,-0.23650037809157265,0.007657946677412754,0.359287878573978,-0.06711560552140243,-0.2060959164954131,0.6636394569793531,0.5985741659551476,0.6085817491280406,0.41379455915150004,0.14714860114149003,0.49247263033224253,1.0,0.8266293486534397,-0.2864501149814514,0.637279723334285,-0.26877473636211713,0.4777399564255926,0.3924375990435978,-0.23381224621304617,-0.12019059160901276,0.11501907729067613,-0.18609684207969412,0.058036354580774364,0.09304842103984698,-0.04814956056145882,-0.20877534093459704,-0.21238046977231712,-0.008363663044455355,0.0974964555807849,0.25908872198755223,0.10617588937929429,0.07938496475594291,0.18868659859179052,0.1849586244171331,0.23258435399410102,0.24624695051423637,0.13297497289528237,0.21655375539893654
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",0.18057877962865398,-0.030639873598525942,0.1696346111663113,-0.02877772315344767,-0.07069722490951301,0.05776210925658774,0.11720583272931016,-0.0682523632789935,0.11720583272930975,-0.1654273410460727,0.0059746495709402745,0.2990001381124004,-0.0748041293617593,-0.20601714535978452,0.5985717162218546,0.6580472551046085,0.6641838125039713,0.38988917359198777,0.22243234932099012,0.4691552525161126,0.8266293486534397,1.0,-0.28664428057583585,0.4745989950376919,-0.26211903316426166,0.2296002610992883,0.2235082560647114,-0.31078598184150186,0.04688571864217167,-0.0016024406451153601,-0.02722327532402351,0.03557663553967971,0.05444655064804693,-0.004419503701690656,-0.19601334429302897,-0.2612106100590271,0.0619897996535541,0.21298398995408907,0.41871504967420103,0.2948033814385419,0.22630211531480976,0.22874371628587803,0.3687737615579494,0.3529767339956843,0.42266242613889105,0.2610375106189487,0.3749802497352029
