,,0
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8168286414033278
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",0.8158921090026583
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.8158921090026583
Which picture best describes the relationship between Pepper and your national culture? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8078640146102826
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Which picture best describes the relationship between Pepper and your national culture? ,0.8078640146102826
mean_cultural_closeness,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8017472706987966
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_cultural_closeness,0.8017472706987966
I see myself as someone who  [... is reserved ],extraversion,-0.8209397738572989
extraversion,I see myself as someone who  [... is reserved ],-0.8209397738572989
neuroticism,"I see myself as someone who  [... is relaxed, handles stress well]",-0.8390914232552592
"I see myself as someone who  [... is relaxed, handles stress well]",neuroticism,-0.8390914232552592
I see myself as someone who  [... has few artistic interests],openness,-0.8636638386215743
openness,I see myself as someone who  [... has few artistic interests],-0.8636638386215743
agreebleness,I see myself as someone who  [... tends to find fault with others],-0.875595035770913
I see myself as someone who  [... tends to find fault with others],agreebleness,-0.875595035770913
I see myself as someone who  [... tends to be lazy],coscientiousness,-0.8917248011065911
coscientiousness,I see myself as someone who  [... tends to be lazy],-0.8917248011065911
