,,0
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Which picture best describes the relationship between Pepper and your national culture? ,0.8457425519723092
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8370291684124087
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8370291684124087
mean_competence,mean_cultural_closeness,0.8366406192136187
mean_cultural_closeness,mean_competence,0.8366406192136187
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Which picture best describes the relationship between Pepper and your country? ,0.831846275431229
Which picture best describes the relationship between Pepper and your country? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.831846275431229
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8169742802154722
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8169742802154722
mean_competence,Which picture best describes the relationship between Pepper and your own preferences? ,0.8150186163621418
Which picture best describes the relationship between Pepper and your own preferences? ,mean_competence,0.8150186163621418
Which picture best describes the relationship between Pepper and your national culture? ,mean_competence,0.8077898202147308
mean_competence,Which picture best describes the relationship between Pepper and your national culture? ,0.8077898202147308
mean_competence,Which picture best describes the relationship between Pepper and your country? ,0.8055636440145533
Which picture best describes the relationship between Pepper and your country? ,mean_competence,0.8055636440145533
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.80065864310251
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,mean_competence,0.80065864310251
