,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",-0.15356500689385374,-0.2562982352834112,-0.13357254128382856,-0.24719289796866073,0.06691983765999039,0.1409427715949454,-0.07986827629286578,-0.13805136960316222,0.05702659485122012,-0.08092580453743203,-0.03990037344430532,0.14932977839684036,0.034295682479640224,-0.16246591474520716,0.5574093221248934,0.6025194063864254,1.0,0.30701210606992185,0.5088555654316117,0.34703610421853937,0.38027171973439844,0.4817173280922552,-0.23754825018233133,0.36681572450442645,-0.3623584813531855,0.32009272030693836,0.22995239921033067,-0.20861735982286653,-0.1875975791995214,-0.027667681618658964,-0.11842334569246696,-0.13244692450262682,0.09612350482450706,-0.1342500447838945,0.16265335253175048,-0.05808657205727004
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]",0.2365050147510146,0.06266445936788248,0.03269668676343493,-0.09000438327747776,0.007059854684022412,-0.1930823649395201,0.11688883080014652,0.061644256582281766,-0.14013695183410588,-0.042697256263118114,-0.10660705280371854,0.16535521581361873,-0.14013051082403807,-0.02256904217822957,0.2628731462699546,0.3654630843199942,0.30701210606992185,1.0,0.40878528224184824,0.3670461978815417,0.2936099256989216,0.27917051005799987,-0.0699137717787379,0.22946407960638118,-0.02212283523037532,0.24401274080070973,0.1415603341338157,0.04798682959851265,-0.03131802784412076,-0.10543373431417111,0.06529260383177152,0.009099755563096825,-0.1150528476293477,0.090701170050974,0.0811717598191365,0.0792722806788989
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]",0.026839279636687148,-0.0824869311624652,-0.02113389002950467,-0.11927698865021961,0.014997969137004713,0.15540374020861375,-0.05404477476647772,0.10066072825007757,0.0166149243829077,-0.03809462810304829,-0.12314974904381375,-0.024299133022400124,-0.0736127415011768,-0.17453791963001172,0.31135471854770996,0.40389454968808225,0.5088555654316117,0.40878528224184824,1.0,0.32810087032247903,0.247969842032492,0.3220314945029546,-0.11642000057845284,0.2451764385192822,-0.17442408725745884,0.1958451497267453,0.14731663949970136,0.15621130328576877,-0.07440671455525626,-0.04735000886716668,-0.1781548868351027,-0.029304855052402167,-0.09817792578478719,-0.11124941377689603,0.0838522800718736,0.026707833267833915
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",0.08967154601393366,0.125188149240093,0.1588361243225622,-0.0006178054455324184,0.09772139723103473,-0.014949917588806675,0.12834746146484688,-0.1022710557140036,0.08146234545537025,-0.05539166819084104,-0.1265539528300419,0.01148467520555731,0.07365301475452375,-0.14408199044199682,0.38791057786634936,0.2544769529640284,0.34703610421853937,0.3670461978815417,0.32810087032247903,1.0,0.5338716597138385,0.5309689379518874,-0.011147190143674083,0.2666497612917372,0.07018687015778012,0.4418607353230123,0.3943147012543177,-0.02031947645222617,0.1302812178919626,-0.009628943829723664,-0.06605551483529845,0.0918367568722857,0.09909126517535798,-0.1418720622412932,0.11228115255930445,0.28836542961167166
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.03118694751637746,0.017503667710420827,0.012980062249466703,-0.036455675236056195,0.09166202407133493,0.13787726915339296,0.07018033085726962,0.057976899606877484,0.20100962666229832,-0.03273741436788155,-0.11272785298595196,0.010171732027245422,-0.03449180670204642,-0.25989907797514916,0.5730622371932255,0.4366075664232927,0.38027171973439844,0.2936099256989216,0.247969842032492,0.5338716597138385,1.0,0.75896513453604,-0.2628903217037604,0.37550582840729,-0.17014445868350545,0.3884463385590268,0.3342688633242234,-0.018763424637401993,0.026606391040099896,0.06851183704349725,-0.16014655829070654,0.04834345201165822,-0.05197780878808489,-0.295843528764282,0.11751753727733509,0.18107240648838938
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",0.03596936402635565,0.06890063134304726,0.15658980037677533,0.06481677534078059,-0.05355193348547574,0.16887249314245928,0.12726172940337938,-0.06283580224546745,0.169265344109943,0.08881809907469072,-0.06334613547172234,-0.008141279991852346,0.04438254760692841,-0.20379624979456396,0.5044913840644082,0.44120818498207076,0.4817173280922552,0.27917051005799987,0.3220314945029546,0.5309689379518874,0.75896513453604,1.0,-0.3829968874335559,0.36770339049274625,-0.30806864282315016,0.14407829394825727,0.2087133109132339,-0.11216383746299491,0.09997314213652246,0.13602480298847489,-0.15123114805699037,0.10045740348862614,0.060379240854047354,-0.24058320562416144,-0.012416471367589714,0.19089713882160997
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.25849500790737157,-0.04032045003808688,0.06546392924621665,-0.028354435988418553,-0.014903147192452794,-0.09368681393171102,-0.1749424633059594,0.038067047440977664,-0.07554480959324301,-0.14622716162309154,0.06852198510503148,0.1452049339105045,-0.025448499449894312,-0.0774143424209696,-0.20890860914528578,-0.16545216716563502,-0.23754825018233133,-0.0699137717787379,-0.11642000057845284,-0.011147190143674083,-0.2628903217037604,-0.3829968874335559,1.0,0.13891780450480168,0.666237131453067,0.21728144665408872,0.23781162390771304,0.25687735175653514,0.012827294501372974,-0.150652399415317,0.10396414486957002,-0.2025844965019167,-0.03574709146415721,0.011893802840247396,0.11294636673048063,0.13877617422738217
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",0.02189298521748905,-0.09124051132054596,0.14176204992383307,-0.12744536312451846,0.025752693985345777,0.164420147140492,-0.2581731972667586,-0.03969415966608669,0.08147845809735908,-0.04441267308385871,-0.023195580176358806,0.05178451656244789,0.034595537944393025,0.016723101389538766,0.35772154655536237,0.3805206195097164,0.36681572450442645,0.22946407960638118,0.2451764385192822,0.2666497612917372,0.37550582840729,0.36770339049274625,0.13891780450480168,1.0,0.0004092327243470132,0.40280210965615654,0.34413445964811046,0.10932018283946474,0.015086463930762548,-0.0012615566334811766,-0.12411298670977267,-0.22076748869869908,0.04193245588993492,-0.05069341060221935,0.09697485433372711,0.29765668045107496
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.13163622882103437,-0.066703771394047,0.06924257829379403,-0.13973898938896184,-0.07368760507132496,-0.08553898989541914,0.08546514711590428,-0.10870661473646301,0.037409092797212246,-0.08875133497943757,0.022201498044776346,0.06667825328664756,0.09625825242356616,-0.0419781432737985,-0.3018875547866942,-0.20972395729744622,-0.3623584813531855,-0.02212283523037532,-0.17442408725745884,0.07018687015778012,-0.17014445868350545,-0.30806864282315016,0.666237131453067,0.0004092327243470132,1.0,0.12125538690078475,0.2132144878835229,0.4503258637206933,-0.07606572156751565,-0.016937594282015755,0.07066102235502561,0.032746689488690195,0.11571178733363913,-0.05143420349831897,0.0424981342467156,0.03681761661160666
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]",0.16982313184633996,-0.024491187801038546,0.024468794775200975,-0.1460264955605452,0.024324395434876377,-0.19425669227020195,0.006531574838961965,-0.028855968762574947,0.2195758344827279,-0.04466845715869293,0.1848316070657649,0.08553989227683001,-0.1004236619105538,-0.011614610429541816,0.2827609256142031,0.29484931951162047,0.32009272030693836,0.24401274080070973,0.1958451497267453,0.4418607353230123,0.3884463385590268,0.14407829394825727,0.21728144665408872,0.40280210965615654,0.12125538690078475,1.0,0.54701459682597,-0.0011286236317005081,-0.0607938888857247,0.045040870215547486,0.24126587557116416,-0.03620814942371906,-0.04208489177337044,-0.1687568103161659,0.08607266737197833,0.23138245161457385
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]",0.17961793564667491,-0.036345365809237994,0.11849300502691984,-0.07002318005921579,-0.040818802086790465,0.11820164504328816,0.09150289218782327,-0.055802754506530765,0.09516858878581393,-0.018194890286989368,0.05818822386034227,0.03849741184896786,-0.009463649362498973,-0.016199549809201488,0.14987673899370382,0.18277272131714353,0.22995239921033067,0.1415603341338157,0.14731663949970136,0.3943147012543177,0.3342688633242234,0.2087133109132339,0.23781162390771304,0.34413445964811046,0.2132144878835229,0.54701459682597,1.0,0.14202955485423988,0.0061805907408576735,0.10807853568285686,-0.04422368466498026,0.050887874288661136,0.02537450044901621,-0.07947444013757878,0.040223381613947944,0.22501140879045747
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",-0.09901647741941584,-0.10735164859550615,-0.11434449931142002,-0.09558988871472038,-0.06424387303507123,-0.05784611627752986,-0.12202495698908537,0.01660670264605821,-0.038303246422432595,-0.020259033220968455,-0.11246197736865657,-0.03392773799097354,-0.03152145267740658,0.07536743230378719,-0.07062549736736938,-0.12604114711879164,-0.20861735982286653,0.04798682959851265,0.15621130328576877,-0.02031947645222617,-0.018763424637401993,-0.11216383746299491,0.25687735175653514,0.10932018283946474,0.4503258637206933,-0.0011286236317005081,0.14202955485423988,1.0,-0.14700121383606185,-0.11535521807129882,-0.028842052420746094,-0.0762406523157044,-0.027394981283602984,0.0710292384159106,0.009445831380073372,-0.0538437257197989
mean_cultural_closeness_subj,0.3215150938518315,0.5621774080976611,0.7775041955153621,0.7577085676963946,0.2965649335687736,0.14342207181420866,0.0353446491409645,-0.20869668238227979,0.14622104247826997,0.1163900310395454,-0.09824342675842472,-0.05286258123008752,0.2003232841608985,0.14310102653255966,-0.12181970855755696,-0.17863781132635106,-0.1875975791995214,-0.03131802784412076,-0.07440671455525626,0.1302812178919626,0.026606391040099896,0.09997314213652246,0.012827294501372974,0.015086463930762548,-0.07606572156751565,-0.0607938888857247,0.0061805907408576735,-0.14700121383606185,1.0,0.15423006901871988,-0.15515514035580452,0.052250348946489465,0.23111722817736124,-0.026842469212732298,-0.13276949558629153,0.9349120024241091
mean_personality_subj,-0.10572957306541347,0.06311488740698887,0.18094857400512016,0.156148171871802,-0.081266857892874,0.3605826660298107,0.32225134555919677,0.054237899888400116,0.5125152813692623,0.4521361885050102,0.387126523230075,0.2617969116831715,0.3568991754154402,0.18849209220675553,-0.02483995058587587,-0.042023027417571086,-0.027667681618658964,-0.10543373431417111,-0.04735000886716668,-0.009628943829723664,0.06851183704349725,0.13602480298847489,-0.150652399415317,-0.0012615566334811766,-0.016937594282015755,0.045040870215547486,0.10807853568285686,-0.11535521807129882,0.15423006901871988,1.0,-0.00890358959272285,0.11847704050887466,0.17627144072157583,-0.2716326752216655,-0.4490447235303834,0.15124728600347104
extraversion,0.14055649895582908,-0.010962190163457414,-0.093828926407506,-0.08986422884714189,-0.11548744073497241,-0.8116070390795145,0.19913316533417927,0.09417254931889134,-0.06908220918796894,0.012590029894122787,0.7589001598424339,-0.042663132971280764,-0.05143595147818386,-0.07337549349621447,-0.06478404615679977,-0.1629269004192824,-0.11842334569246696,0.06529260383177152,-0.1781548868351027,-0.06605551483529845,-0.16014655829070654,-0.15123114805699037,0.10396414486957002,-0.12411298670977267,0.07066102235502561,0.24126587557116416,-0.04422368466498026,-0.028842052420746094,-0.15515514035580452,-0.00890358959272285,1.0,0.1715908693685532,-0.08177591682203784,0.00941115403784399,-0.022040881445256927,-0.12931532414282143
