,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
30,0,3,6,2,5,3,4,5,2,2,3,4,4,4,0.8,0.9,0.7,0.7,0.6,0.8,0.8,0.9,0.5,0.9,0.2,0.9,0.7,0.0,3.6666666666666665,3.6,-3,0,0,-1,2,0.22916666666666669,2,2,3,3,6,3,2,4,2,2.3333333333333335,3.222222222222222
35,1,6,7,5,4,1,2,4,4,4,2,3,2,4,0.9,0.8,0.1,0.8,0.1,0.8,0.9,0.7,0.5,0.7,0.5,0.8,0.7,0.5,6.0,3.0,0,-1,1,-2,0,0.34488636363636366,1,1,1,3,8,8,2,7,2,1.0,4.666666666666667
37,0,5,6,5,4,3,5,2,5,4,3,5,4,5,0.8,0.7,0.7,0.8,0.7,0.9,0.9,1.0,0.3,0.5,0.7,0.8,0.7,0.4,5.333333333333333,4.0,0,0,0,2,0,0.3270833333333333,3,3,4,7,7,8,8,7,8,3.3333333333333335,6.888888888888889
40,1,7,7,7,3,2,4,4,4,3,4,4,1,3,0.7,0.7,0.7,0.9,0.4,0.9,0.7,0.7,1.0,0.6,0.4,0.8,0.8,0.0,7.0,3.2,0,-2,0,-3,-1,0.3293560606060606,2,1,3,4,6,6,3,5,5,2.0,4.5
44,1,7,7,7,4,4,2,5,1,5,2,5,2,5,0.8,0.6,0.4,0.8,0.2,0.9,0.8,0.7,0.9,0.6,0.4,0.8,0.9,0.1,7.0,3.5,1,2,3,-3,4,0.32878787878787885,5,4,4,4,6,6,3,7,4,4.333333333333333,5.055555555555555
46,1,5,7,7,2,4,1,1,4,5,3,4,4,5,0.7,0.7,0.7,0.7,0.6,0.7,0.6,0.7,0.5,0.7,0.5,0.7,0.8,0.6,6.333333333333333,3.3,3,1,3,3,1,0.3632575757575758,3,3,4,6,8,8,7,7,7,3.3333333333333335,6.722222222222222
50,1,4,7,5,2,4,1,2,4,5,1,4,2,3,0.8,0.7,0.8,0.7,0.9,0.8,0.7,0.7,1.0,0.9,0.5,0.9,0.8,0.4,5.333333333333333,2.8,3,3,3,0,-1,0.4308712121212121,3,3,2,7,8,8,7,6,5,2.6666666666666665,6.111111111111111
51,1,6,7,4,3,3,2,4,4,4,1,4,1,4,0.7,0.8,0.7,0.5,1.0,1.0,0.9,0.8,0.8,0.8,0.7,1.0,0.9,0.6,5.666666666666667,3.0,1,2,2,-3,0,0.46590909090909094,5,2,1,2,7,4,7,6,5,2.6666666666666665,5.277777777777778
54,1,4,7,5,4,3,2,3,3,4,3,4,3,4,0.6,0.6,0.5,0.8,0.8,0.8,0.7,0.6,1.0,0.7,0.6,1.0,1.0,0.6,5.333333333333333,3.3,0,0,2,0,1,0.47462121212121217,2,2,1,2,3,4,2,6,3,1.6666666666666667,3.277777777777778
57,1,6,7,6,1,5,2,3,4,4,1,4,1,4,0.8,0.8,0.7,0.9,0.7,0.6,0.6,0.7,0.3,0.8,0.3,0.5,0.4,0.2,6.333333333333333,2.9,3,4,2,-2,0,0.22310606060606059,4,3,5,6,6,6,5,4,6,4.0,5.166666666666667
60,1,7,7,7,4,4,3,5,4,4,2,3,1,4,0.8,0.9,0.8,0.9,1.0,1.0,0.9,1.0,0.2,0.7,0.1,0.9,0.6,0.3,7.0,3.4,0,2,0,-4,0,0.20738636363636365,2,2,3,2,2,1,5,4,5,2.3333333333333335,3.222222222222222
63,1,7,7,6,2,4,4,4,3,4,2,4,2,3,0.6,0.5,0.5,0.7,0.5,1.0,0.6,0.9,0.8,0.6,0.8,0.8,0.8,0.3,6.666666666666667,3.2,2,2,0,-2,0,0.4104166666666667,4,5,6,7,8,8,7,9,7,5.0,7.333333333333333
67,0,4,7,7,2,5,4,2,5,5,2,5,5,5,0.8,0.9,0.5,0.7,0.3,0.9,0.9,1.0,0.6,0.9,0.9,0.6,0.6,0.4,6.0,4.0,3,3,1,3,0,0.41893939393939394,1,2,2,5,8,8,5,6,6,1.6666666666666667,5.777777777777778
70,0,3,5,3,4,4,3,3,1,3,2,4,4,4,0.8,0.9,0.8,0.8,0.7,0.8,0.9,0.9,0.2,0.7,0.1,0.7,0.7,0.2,3.6666666666666665,3.2,-1,2,1,1,3,0.18446969696969695,1,3,4,6,7,6,6,6,5,2.6666666666666665,5.444444444444444
74,0,1,2,4,4,4,3,4,2,3,2,4,4,4,0.9,0.8,0.8,0.7,0.8,0.9,0.9,0.9,0.7,0.9,0.5,0.8,0.8,0.5,2.3333333333333335,3.4,-1,2,1,0,2,0.39867424242424243,5,5,5,6,8,7,6,7,6,5.0,6.5
77,0,6,7,6,4,5,2,3,3,4,1,4,4,4,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.5,0.6,0.3,0.4,0.6,0.3,6.333333333333333,3.4,0,4,2,1,1,0.2623106060606061,2,2,1,5,4,4,5,5,5,1.6666666666666667,4.111111111111112
80,0,3,7,5,4,3,1,2,2,3,3,5,3,5,0.7,0.9,0.9,0.9,0.5,0.8,0.8,0.9,0.2,0.8,0.3,0.8,0.8,0.3,5.0,3.1,-1,0,4,1,3,0.24242424242424243,5,5,5,7,7,8,8,8,8,5.0,7.333333333333333
81,0,2,3,1,4,2,1,5,1,3,4,5,1,5,0.9,0.7,0.7,0.8,0.4,0.5,0.5,0.1,1.0,0.6,0.7,0.9,0.3,0.2,2.0,3.1,-1,-2,4,-4,4,0.39734848484848484,2,2,5,6,7,8,5,7,4,3.0,5.666666666666667
86,0,4,5,6,4,5,3,5,1,5,2,3,3,5,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.3,0.6,0.2,0.4,0.5,0.2,5.0,3.6,1,3,0,-2,4,0.18541666666666665,1,2,2,3,3,4,3,6,5,1.6666666666666667,3.777777777777778
87,1,7,7,6,2,4,2,2,4,4,2,4,4,4,0.7,0.7,0.6,0.9,0.5,0.8,0.7,0.6,0.9,0.7,0.5,0.8,0.8,0.1,6.666666666666667,3.2,2,2,2,2,0,0.3494318181818182,2,1,4,4,7,7,5,7,6,2.3333333333333335,5.722222222222222
90,0,5,6,6,4,3,2,3,4,4,2,5,2,4,1.0,0.8,1.0,0.9,0.5,1.0,1.0,1.0,0.0,0.8,0.0,0.9,0.7,0.0,5.666666666666667,3.3,0,1,3,-1,0,0.11363636363636363,3,2,3,2,3,3,5,6,3,2.6666666666666665,3.777777777777778
95,1,7,7,6,4,5,2,4,4,4,3,3,2,5,0.7,0.7,0.6,0.4,0.6,0.7,0.8,0.8,0.3,0.8,0.3,0.7,0.8,0.1,6.666666666666667,3.6,0,2,1,-2,1,0.21723484848484848,6,7,6,8,8,8,8,8,8,6.333333333333333,7.722222222222222
97,1,4,7,5,5,5,5,1,4,3,2,5,5,5,0.7,0.7,0.7,1.0,0.6,1.0,0.9,0.9,0.8,0.7,0.7,0.9,0.8,0.2,5.333333333333333,4.0,-2,3,0,4,1,0.39071969696969694,3,3,6,7,3,3,6,7,6,4.0,4.833333333333333
101,1,4,7,3,4,5,1,2,4,5,2,4,2,5,0.9,0.9,0.8,1.0,0.6,1.0,0.9,0.7,0.8,0.9,0.7,1.0,0.8,0.3,4.666666666666667,3.4,1,3,3,0,1,0.4204545454545454,3,4,3,8,8,8,6,7,6,3.3333333333333335,6.388888888888889
103,0,2,2,3,2,4,5,5,3,4,2,4,1,3,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.1,0.1,0.3,0.5,0.6,0.5,2.3333333333333335,3.3,2,2,-1,-4,0,0.21534090909090908,1,1,1,9,9,9,9,7,8,1.0,7.166666666666667
105,0,4,3,2,4,4,1,4,3,4,2,4,2,4,1.0,0.9,0.9,0.6,0.7,0.9,0.8,0.7,0.5,0.8,0.4,0.8,0.7,0.3,3.0,3.2,0,2,3,-2,1,0.3073863636363636,4,2,3,6,7,8,5,6,5,3.0,5.666666666666667
110,1,6,6,6,4,4,2,4,3,4,4,4,3,3,0.8,0.8,0.7,0.5,0.6,0.9,0.8,0.9,1.0,0.8,0.6,0.8,0.8,0.2,6.0,3.5,0,0,2,-1,0,0.4068181818181818,2,2,4,6,7,7,6,4,6,2.6666666666666665,5.444444444444444
113,0,1,6,4,3,4,2,2,4,4,4,4,3,5,0.9,0.8,0.9,0.5,0.6,0.9,0.4,0.8,0.7,1.0,0.2,0.8,0.8,0.2,3.6666666666666665,3.5,1,0,2,1,1,0.2981060606060606,4,2,6,7,9,9,6,9,8,4.0,7.5
114,0,4,5,6,4,3,4,4,3,4,2,4,5,4,0.9,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.5,0.6,0.3,0.8,0.7,0.1,5.0,3.7,0,1,0,1,1,0.24602272727272728,4,4,3,8,8,5,8,5,5,3.6666666666666665,5.777777777777778
119,0,3,5,3,5,4,4,3,2,1,1,2,2,4,0.8,0.6,0.6,0.7,0.7,0.9,0.8,0.8,0.2,0.5,0.4,0.6,0.5,0.4,3.6666666666666665,2.8,-4,3,-2,-1,2,0.24791666666666667,3,2,3,4,6,7,5,6,6,2.6666666666666665,5.444444444444444
120,1,6,6,5,4,5,3,3,4,4,2,4,2,2,0.8,0.8,0.9,0.7,0.5,0.9,0.9,0.7,0.6,0.8,0.4,1.0,0.9,0.4,5.666666666666667,3.3,0,3,1,-1,-2,0.3481060606060606,2,2,3,3,7,8,4,3,4,2.3333333333333335,4.722222222222222
124,1,4,7,6,5,5,4,3,3,3,2,4,4,4,0.7,0.7,0.7,0.8,0.7,0.8,0.8,0.8,0.9,0.8,0.6,0.8,0.8,0.4,5.666666666666667,3.7,-2,3,0,1,1,0.42348484848484846,1,2,2,4,6,5,5,7,6,1.6666666666666667,5.111111111111112
128,0,3,4,3,2,3,1,4,2,5,2,5,1,4,0.6,0.9,0.7,0.9,0.8,0.7,0.6,0.7,0.4,0.6,0.4,0.6,0.4,0.4,3.3333333333333335,2.9,3,1,4,-3,2,0.2835227272727273,3,4,6,8,9,8,8,9,8,4.333333333333333,7.722222222222222
129,1,6,7,5,2,4,4,4,4,4,3,4,2,3,0.8,0.7,0.7,0.8,0.7,0.6,0.7,0.8,0.4,0.9,0.2,0.5,0.6,0.3,6.0,3.4,2,1,0,-2,-1,0.2488636363636364,4,3,3,6,7,7,6,9,6,3.3333333333333335,6.388888888888889
133,1,1,7,5,4,4,4,4,5,5,4,4,3,3,0.7,0.7,0.6,0.5,0.7,0.4,0.5,0.4,0.7,0.5,0.5,0.7,0.7,0.2,4.333333333333333,4.0,1,0,0,-1,-2,0.31344696969696967,3,4,5,7,7,8,5,7,8,4.0,6.5
136,1,5,7,5,3,2,4,4,4,4,3,3,4,2,0.8,0.8,1.0,1.0,1.0,1.0,0.9,0.9,0.0,0.8,0.1,0.9,0.5,0.1,5.666666666666667,3.3,1,-1,-1,0,-2,0.14356060606060606,6,6,5,8,9,9,8,8,8,5.666666666666667,7.944444444444444
140,0,4,5,5,2,3,3,4,2,4,3,3,3,3,0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.8,0.7,0.8,0.7,0.9,1.0,0.7,4.666666666666667,3.0,2,0,0,-1,1,0.4613636363636363,5,5,6,7,7,7,6,7,7,5.333333333333333,6.555555555555556
143,1,7,7,6,3,2,4,3,4,2,2,4,3,3,0.8,0.6,0.8,0.9,0.8,0.8,0.9,1.0,0.5,0.7,0.4,0.8,0.5,0.2,6.666666666666667,3.0,-1,0,0,0,-1,0.2821969696969697,3,3,4,6,7,7,6,8,7,3.3333333333333335,6.388888888888889
144,0,3,6,4,5,4,2,2,3,2,1,4,4,4,0.8,0.7,0.7,0.6,0.6,0.9,0.7,0.8,0.8,0.7,0.5,0.6,0.6,0.4,4.333333333333333,3.1,-3,3,2,2,1,0.3753787878787879,5,6,4,7,7,7,6,9,7,5.0,6.833333333333333
149,1,5,7,6,1,4,3,5,4,5,3,5,1,4,0.5,0.8,0.6,0.8,0.7,0.9,0.9,1.0,0.6,0.7,0.5,0.7,0.8,0.4,6.0,3.5,4,1,2,-4,0,0.35113636363636364,1,2,3,6,7,6,6,6,6,2.0,5.5
150,0,4,6,3,4,4,3,3,1,4,5,5,5,4,0.7,0.6,0.6,0.8,0.6,0.9,0.8,0.9,0.5,0.7,0.5,0.8,0.7,0.6,4.333333333333333,3.8,0,-1,2,2,3,0.36609848484848484,3,3,3,4,6,4,4,3,3,3.0,3.8333333333333335
155,0,7,5,7,3,5,1,5,5,5,3,5,1,5,0.7,0.8,0.6,0.8,0.8,0.8,0.7,0.7,0.4,0.7,0.2,0.9,0.7,0.5,6.333333333333333,3.8,2,2,4,-4,0,0.2850378787878788,4,5,4,5,3,3,5,4,4,4.333333333333333,3.888888888888889
156,0,5,3,6,4,4,2,4,2,4,4,4,3,4,0.7,0.6,0.6,0.7,0.7,0.8,0.7,0.5,0.2,0.7,0.3,0.8,0.7,0.2,4.666666666666667,3.5,0,0,2,-1,2,0.2126893939393939,2,2,1,4,5,6,3,6,3,1.6666666666666667,4.111111111111112
160,0,5,7,6,3,4,3,2,4,4,3,4,2,4,0.2,0.8,0.6,0.6,0.6,0.8,0.4,0.4,1.0,0.6,0.8,0.9,0.6,0.1,6.0,3.3,1,1,1,0,0,0.40303030303030307,2,1,1,4,7,3,5,5,4,1.3333333333333333,4.222222222222222
163,0,4,4,4,4,4,3,4,4,3,3,3,2,5,0.4,0.4,0.2,0.5,0.3,0.5,0.7,0.7,0.5,0.7,0.4,0.5,0.5,0.6,4.0,3.5,-1,1,0,-2,1,0.3255681818181818,1,2,3,5,4,3,4,5,4,2.0,3.6666666666666665
166,0,4,6,5,4,5,1,5,3,4,3,5,4,3,0.9,1.0,0.8,0.9,1.0,0.8,0.7,0.6,0.8,0.7,0.4,0.7,0.6,0.4,5.0,3.7,0,2,4,-1,0,0.36609848484848484,3,4,3,4,7,7,5,7,6,3.3333333333333335,5.888888888888889
169,0,2,7,5,5,5,1,3,4,1,2,4,2,5,1.0,1.0,0.8,0.6,0.9,0.9,1.0,0.9,0.4,0.8,0.4,0.8,0.9,0.5,4.666666666666667,3.2,-4,3,3,-1,1,0.3320075757575758,3,3,3,4,6,5,5,6,6,3.0,5.166666666666667
173,1,4,7,4,4,5,4,2,4,5,3,2,4,4,0.8,0.8,0.6,0.9,0.7,0.9,0.9,0.9,0.8,0.9,0.7,0.9,0.9,0.4,5.0,3.7,1,2,-2,2,0,0.4354166666666667,6,6,6,8,8,7,7,7,8,6.0,7.166666666666667
175,1,7,7,7,5,5,1,1,3,4,3,4,4,3,0.7,0.7,0.6,0.6,0.7,0.8,0.7,0.7,0.5,0.7,0.4,0.6,0.8,0.3,7.0,3.3,-1,2,3,3,0,0.2948863636363636,6,6,7,8,8,9,8,8,8,6.333333333333333,7.888888888888889
179,0,3,5,5,5,4,3,2,1,1,2,4,5,4,0.4,0.6,0.3,0.3,0.2,0.6,0.4,0.2,0.7,0.3,0.6,0.5,0.4,0.1,4.333333333333333,3.1,-4,2,1,3,3,0.28446969696969693,2,2,2,5,5,5,5,5,4,2.0,4.333333333333333
182,0,5,6,4,4,5,2,2,4,4,1,4,4,4,0.7,0.9,0.9,0.9,0.5,0.6,0.7,0.9,0.1,0.8,0.1,0.6,0.5,0.3,5.0,3.4,0,4,2,2,0,0.17935606060606057,3,2,3,5,6,6,6,6,4,2.6666666666666665,5.111111111111112
185,1,6,6,6,2,3,1,5,4,5,3,5,4,2,0.7,0.6,0.6,0.8,0.6,0.9,0.8,0.7,0.9,0.9,0.8,0.9,0.7,0.7,6.0,3.4,3,0,4,-1,-2,0.509659090909091,4,4,5,8,6,8,7,9,9,4.333333333333333,7.222222222222222
186,0,5,7,6,4,5,3,5,4,3,1,5,3,5,0.5,0.5,0.3,0.7,0.6,0.7,0.7,0.4,0.8,0.9,0.8,0.8,0.7,0.8,6.0,3.8,-1,4,2,-2,1,0.5000000000000001,1,1,1,2,2,3,2,2,3,1.0,2.1666666666666665
190,0,4,7,5,4,5,1,4,1,3,2,5,3,5,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.7,0.7,0.8,0.5,0.5,0.5,0.4,5.333333333333333,3.3,-1,3,4,-1,4,0.35984848484848486,2,2,3,4,4,4,6,4,6,2.3333333333333335,4.388888888888888
193,0,2,4,3,4,5,2,5,5,2,2,4,3,3,0.9,0.9,0.8,0.9,0.8,0.9,0.9,0.7,0.9,0.9,0.9,0.9,0.9,0.5,3.0,3.5,-2,3,2,-2,-2,0.5037878787878788,2,2,5,4,6,6,3,4,6,3.0,4.666666666666667
195,1,4,6,6,4,2,5,3,1,4,3,2,1,5,0.8,0.7,0.7,1.0,0.5,0.8,0.8,0.7,0.3,0.6,0.5,0.9,0.8,0.4,5.333333333333333,3.0,0,-1,-3,-2,4,0.30000000000000004,1,1,2,4,6,8,5,4,4,1.3333333333333333,4.722222222222222
198,1,2,2,4,5,3,1,5,3,3,2,5,1,4,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.8,0.8,0.3,0.8,0.8,0.3,2.6666666666666665,3.2,-2,1,4,-4,1,0.33901515151515155,3,3,2,6,6,8,7,8,8,2.6666666666666665,6.611111111111111
202,0,3,6,5,4,5,2,4,1,4,2,3,3,2,0.8,0.8,0.5,0.8,0.8,0.8,1.0,0.9,0.5,0.9,0.5,0.5,0.5,0.3,4.666666666666667,3.0,0,3,1,-1,1,0.31666666666666665,4,2,3,5,8,2,4,5,5,3.0,4.5
206,0,4,6,5,2,5,3,4,2,4,3,3,2,4,0.8,0.8,0.8,0.3,0.5,0.5,0.7,0.8,0.6,0.7,0.4,0.7,0.7,0.3,5.0,3.2,2,2,0,-2,2,0.3098484848484848,5,4,5,8,8,8,6,8,7,4.666666666666667,6.944444444444444
209,1,5,6,7,4,3,2,3,3,5,3,5,4,5,0.8,0.9,0.8,0.5,0.4,0.6,0.8,0.9,0.5,0.8,0.3,0.7,0.4,0.3,6.0,3.7,1,0,3,1,2,0.27708333333333335,4,4,5,6,8,7,6,8,5,4.333333333333333,6.388888888888889
212,1,5,7,7,4,4,2,4,1,3,2,3,4,4,0.7,0.6,0.8,0.8,0.7,0.9,0.8,0.9,0.8,0.7,0.3,0.6,0.7,0.1,6.333333333333333,3.1,-1,2,1,0,3,0.2965909090909091,2,4,2,7,5,8,3,6,7,2.6666666666666665,5.277777777777778
215,0,2,6,3,4,5,4,3,5,5,4,3,5,5,0.9,0.7,0.8,0.7,0.7,0.9,0.8,0.9,0.1,0.8,0.1,0.8,0.7,0.1,3.6666666666666665,4.3,1,1,-1,2,0,0.15681818181818183,1,1,2,3,3,4,3,5,3,1.3333333333333333,3.222222222222222
