,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
I see myself as someone who  [... tends to find fault with others],-0.07254762501100112,-0.1710526315789472,,-0.30223526241349424,-0.017492785713533,-0.5622440938352591,0.1622214211307624,0.18604027516022814,-0.20519567041703088,-0.43355498476206006,1.0,-0.12725695259515554,-0.2474752899558985,0.05263157894736885,0.4335549847620601,0.0433554984762057,0.41714884381325695,0.009334793824218812,0.2884299752006147,-0.3818577720399306,0.11838926601105462,0.44854896304506625,-0.32516623857154503,0.7024393586862705,-0.17052337204298645,0.15328483487124125,0.34684398780964826,0.23845524161913279,-0.25826615531812014,-0.11243619908556624,-0.22128956632645028,-0.8342976876265136,-0.2148086454164218,-0.2503866978335959,0.21086633159507237,-0.07794272658765465,0.6518694173074464,0.6411671434440072,0.3261109398495058,0.0705894565755574,0.35125008665710433,0.038917577152683167,0.18394180184548975,0.4157485898378407,-0.09068453126375156,0.6470495962102734,0.2950821344673076
I see myself as someone who  [... does a thorough job],-0.2192645048267575,-0.7317274774221444,,-0.1346153846153846,0.2326252139407975,-0.21926450482675758,0.19611613513818404,-0.6338421355848866,-0.24806946917841716,-0.3668996928526717,-0.12725695259515554,1.0,0.43007561540389033,0.1590711907439445,-0.10482848367219201,0.3668996928526714,0.5700877125495687,0.6883981420934382,-0.24906774069335927,0.44388801514277215,0.26580476653559754,0.43007561540389005,0.07862136275414383,-0.16984155512168947,0.2267679748270021,0.2964997266644406,0.10482848367219191,0.13103560459023972,-0.517128547366264,0.03883678186903102,-0.3520079481475953,-0.08770580193070288,0.22722961560641847,0.6054055145966815,0.30955174230992283,0.18525913788238335,-0.5175396223025016,-0.5243548654756862,-0.028160635851807482,0.40535783570305234,0.15644655469368599,0.22348301872153478,0.2223747949983305,0.14782809899727062,0.21926450482675738,-0.4415124126251409,0.12707795341757333
I see myself as someone who  [... get nervous easily],-0.4264014327112209,-0.23974168714477645,,-0.009349469900084466,0.4523838666339658,-0.1385804656311468,0.45289472989165636,-0.5169078021169036,-0.12060453783110542,-0.59883544993921,-0.2474752899558985,0.43007561540389033,1.0,0.17013926184468037,-0.3185294946485158,-0.4332001127219818,-0.042640143271122005,0.3017608368377292,0.16952581789376905,0.39708325546851325,-0.10934588121703737,-0.06363636363636356,0.45868247229386294,-0.41286141192238535,0.2605869818081777,0.090093746269556,0.2038588765750503,0.14015297764534704,-0.15179691772372422,0.33042402402159576,-0.6229370828459563,0.021320071635560996,-0.2682910261633824,0.8829944192264337,0.20361159164149695,0.33268123809338146,-0.4917900193704495,-0.4211835435953991,0.19167294856798658,0.32154147286708473,0.4020314413215687,0.2802059412692096,0.05405624776173352,-0.01437398936440175,0.09061030445113442,-0.312644087631218,0.11314256987341184
I see myself as someone who  [... has active imagination],-0.07254762501100122,-0.5263157894736843,,-0.15907119074394513,0.7696825713954516,0.2539166875385038,-0.3244428422615247,-0.2706040365966956,0.10259783520851538,-0.0433554984762062,0.05263157894736885,0.1590711907439445,0.17013926184468037,1.0,0.04335549847620633,0.4335549847620597,0.41714884381325695,0.00933479382421908,-0.08240856434303255,0.5434129832875932,0.727248348353619,0.44854896304506564,-0.06503324771430884,-0.14048787173725336,0.21315421505373303,0.7051102404077109,0.7370434740955019,-0.2492941162381841,-0.4035408676845635,0.4176201680321032,-0.5357536868956168,0.14509525002200194,0.38934066981726445,0.25038669783359585,0.4819801865030224,0.03147828307522158,-0.39890516581500435,-0.46201750042288725,0.011646819280339614,-0.00882368207194453,-0.06470396333157158,0.12648212574622117,-0.1839418018454897,-0.3912927904356146,-0.25391668753850394,-0.35329701878965836,-0.22352788297630793
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",0.20916500663351859,-0.33600511319059667,,-0.8386278693775349,-0.014409760442605614,-0.19422464901683947,0.0334076552390533,-0.09752368720068677,0.08451542547285133,0.1249999999999996,0.4335549847620601,-0.10482848367219201,-0.3185294946485158,0.04335549847620633,1.0,0.3571428571428565,0.4780914437337576,0.4921330015366919,0.3903354341487251,0.22986861128551728,0.3482988828595951,0.02548235957188122,0.3214285714285715,0.8100925873009825,0.3652204143602996,0.5050762722761049,0.2857142857142854,0.3571428571428573,-0.6315953286108554,-0.05292561240249666,0.07675295564533365,-0.32868786756695845,-0.07741544216066695,-0.1375047745542317,-0.04962916669854658,0.48396309323674347,0.10419021659109413,0.10873970905021023,0.009594119455666782,0.25439916452544153,0.42640143271122105,0.6091120354556262,6.308407200068734e-17,0.46334820431459384,0.3286878675669582,0.09155999963376023,0.3979965636353529
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",-0.05976143046671976,-0.6286547279049869,,-0.3668996928526713,0.11527808354084704,-0.059761430466719404,-0.668153104781061,-0.22291128503014088,-0.16903085094570322,0.285714285714286,0.0433554984762057,0.3668996928526714,-0.4332001127219818,0.4335549847620597,0.3571428571428565,1.0,0.7470178808339957,0.3537205948544974,-0.3733643283161717,0.338753742947079,0.4736864806890497,0.25482359571881247,-0.2142857142857144,0.23145502494313785,0.11237551211086122,0.5050762722761053,0.28571428571428525,0.03571428571428573,-0.5717599816898272,-0.2910908682137299,0.07675295564533363,-0.05976143046671969,0.8183918171270465,-0.1375047745542317,0.39703333358837195,0.019122517969716545,-0.4007316022734384,-0.45049308035087016,-0.24944710584733443,-0.07268547557869767,-0.25888658414609855,0.032058528181874865,-0.1515228816828317,-0.20145574100634517,-0.07470178808339976,-0.43817999824728016,-0.2076050227088735
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",-0.3500000000000001,-0.9068453126375146,,-0.5700877125495692,0.349626046073549,-0.35000000000000014,-0.22360679774997883,-0.2564388222660863,-0.24748737341529153,-0.20916500663351897,0.41714884381325695,0.5700877125495687,-0.042640143271122005,0.41714884381325695,0.4780914437337576,0.7470178808339957,1.0,0.5082514499967916,0.1135923668494131,0.2530551031809113,0.46625240412015706,0.5330017908890259,-0.2241053642501986,0.38729833462074215,0.023505024736113496,0.4859636964688972,0.3286878675669583,0.27639661590857867,-0.8454889030309711,-0.04428074427700478,-0.3451616982490155,-0.42500000000000004,0.4626457563735032,0.11504474832710555,0.45675013919557,0.06824909663397918,-0.2950429794322011,-0.35741423087564994,-0.23278347091212662,0.012162606385263102,0.03185294946485177,0.12740492293663236,-0.19015970731391627,-0.01685499656158095,-0.15624999999999997,-0.35019241930533285,-0.09644863332064092
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]",-0.012867125316374505,-0.5974268047500126,,-0.6376146725947418,0.024820315303155174,-0.4181815727821704,0.24456001850058534,-0.8039099671252405,-0.2547560838363936,-0.2845143915134002,0.009334793824218812,0.6883981420934382,0.3017608368377292,0.00933479382421908,0.4921330015366919,0.3537205948544974,0.5082514499967916,1.0,-0.146160721923498,0.6355891046374023,0.2099764839506226,0.005486560669776844,0.6228558300698759,0.34883913444717496,0.6774703014106789,0.5654846967774624,0.3383414385564759,0.4229267981955947,-0.6899583716330894,-0.19941806000009316,-0.16938678312287536,-0.28307675696023843,0.047623367394773845,0.6217239813605643,0.22973966819085262,0.737128332287,-0.4279527443352343,-0.3378096462194845,0.2809341768867203,0.7449294353366768,0.6524905807969384,0.7834296206782111,0.4241135225830968,0.5812259459459969,0.6787408604387531,-0.22107414056726038,0.6082666230484223
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]",-0.14199045856176631,-0.10301070542879102,,-0.3113346758666983,0.2738955178323884,0.11359236684941312,0.41275041275061886,0.42370171306590104,0.32128773156099966,-0.08485552916276612,0.2884299752006147,-0.24906774069335927,0.16952581789376905,-0.08240856434303255,0.3903354341487251,-0.3733643283161717,0.1135923668494131,-0.146160721923498,1.0,-0.2299610249091376,0.05296271413323746,0.16952581789376936,-0.050913317497660183,0.21997067253202962,-0.27367411774448547,-0.16800537625806203,-0.23759548165574573,0.16122550540925587,-0.22114723667151717,0.5532950003106426,-0.2279519433131891,-0.05679618342470645,-0.5150196594971705,-0.1306820525607098,-0.3301666414456047,-0.07387377161753417,0.21327492044731333,0.12548945151346713,-0.4285496534287958,-0.29703953796735877,0.03618251920847207,0.007616961444546286,-0.5040161287741856,-0.019145989526687356,-0.30527948590779785,-0.006215497775252359,-0.1541747816925769
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",-0.02024440825447303,-0.543412983287593,,-0.5237878578684706,0.566237793048806,0.07085542889065519,0.045267873021258904,-0.8400713576587767,-0.14314958357846713,-0.1209834796239568,-0.3818577720399306,0.44388801514277215,0.39708325546851325,0.5434129832875932,0.22986861128551728,0.338753742947079,0.2530551031809113,0.6355891046374023,-0.2299610249091376,1.0,0.41531617682006927,-0.06905795747278508,0.6533107899693669,-4.352421535591539e-16,0.8517631170529619,0.684385910829155,0.5323273103454099,0.22986861128551772,-0.59907478846549,0.116536870444228,-0.44200596712083445,0.22268849079920203,0.14236304145221435,0.6987038558001042,0.43711371544040645,0.7444578350599712,-0.6733166777290456,-0.6262117186114955,0.20800280805686328,0.5958639412261697,0.37658896203612086,0.6950365705590142,0.256644716560933,0.05459510904326119,0.5212935125526771,-0.4674598381725532,0.308166458540688
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.46625240412015684,-0.49892619247515696,,-0.17379542427327543,0.4159667191322914,0.46625240412015667,-0.10425720702853745,-0.11956521739130448,0.5275043787166295,0.27863910628767635,0.11838926601105462,0.26580476653559754,-0.10934588121703737,0.727248348353619,0.3482988828595951,0.4736864806890497,0.46625240412015706,0.2099764839506226,0.05296271413323746,0.41531617682006927,1.0,0.695837425926601,-0.04179586594315148,3.1325424828506805e-16,0.1589094772356912,0.7881104062391006,0.5294143019465852,-0.46672050303185814,-0.39421123369510414,0.5987341007861172,-0.12724893104742296,0.2564388222660863,0.21570969616513422,-5.955224145916133e-17,-0.04840019329139785,-0.028516422036070785,-0.1938408842204622,-0.3029913534773247,-0.1422193935235902,0.10774604488242487,-0.01188121141304389,0.31264658745235846,-0.11821656093586506,0.01571736533654825,-0.046625240412015774,-0.25512196469650855,-0.010174074018066078
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",0.14924050144892723,-0.5181513883451621,,0.07479575920067645,0.3598508030042909,0.1492405014489271,0.16685595311797893,0.10934588121703744,0.2412090756622108,-0.1401529776453473,0.44854896304506625,0.43007561540389005,-0.06363636363636356,0.44854896304506564,0.02548235957188122,0.25482359571881247,0.5330017908890259,0.005486560669776844,0.16952581789376936,-0.06905795747278508,0.695837425926601,1.0,-0.5351295510095068,5.156642761824185e-16,-0.28063213425496064,0.30631873731648995,0.2038588765750502,-0.31852949464851593,-0.2798755670531161,0.5286784384345529,-0.3148912726474067,-0.10660035817780533,0.015781825068433966,-0.0981104910251593,0.044263389487282,-0.40662239581368215,0.17727314651725523,0.027709443657592245,-0.17798202367027313,-0.05186152788178782,-0.1358214328789082,-0.1315252377386087,-0.054056247761733456,0.028747978728803535,-0.29315098498896436,0.02333164833068811,-0.11463128789806193
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.17928429140015903,0.03251662385715446,,-0.43241749514779143,0.0,-0.0896421457000796,0.3340765523905305,-0.6687338550904234,-9.383097129595137e-17,-0.1071428571428572,-0.32516623857154503,0.07862136275414383,0.45868247229386294,-0.06503324771430884,0.3214285714285715,-0.2142857142857144,-0.2241053642501986,0.6228558300698759,-0.050913317497660183,0.6533107899693669,-0.04179586594315148,-0.5351295510095068,1.0,0.11572751247156873,0.8217459323106745,0.40406101782088427,0.32142857142857156,0.2678571428571429,-0.1994511564034283,-0.03969420930187209,-0.05756471673400022,0.0896421457000794,-0.298602419762571,0.6416889479197478,-0.037221875023909834,0.8763075402514886,-0.36065844204609454,-0.20971229602540495,0.46051773387200173,0.7195862082291058,0.7309738846478072,0.8655802609106272,0.4040610178208843,0.4834937784152282,0.761958238450676,-0.07847999968607998,0.654112307730973
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",1.0749688212373145e-16,-0.21073180760588126,,-0.764286998047602,-0.09338592095470341,-0.5809475019311126,0.14433756729740627,-0.09028938981432676,-0.3651483716701106,-0.23145502494313785,0.7024393586862705,-0.16984155512168947,-0.41286141192238535,-0.14048787173725336,0.8100925873009825,0.23145502494313785,0.38729833462074215,0.34883913444717496,0.21997067253202962,-4.352421535591539e-16,3.1325424828506805e-16,5.156642761824185e-16,0.11572751247156873,1.0,0.31862099274306216,0.21821789023599217,0.23145502494313813,0.636501318593629,-0.5170364906592833,-0.4001633653325208,-0.062177000421725775,-0.710046946804693,-0.21501831715537337,-0.1980295085953351,0.24122532033850386,0.4459057831826773,0.46746676871849957,0.5033670414105182,0.31088500210862924,0.32973900383619703,0.4934637712198266,0.41552601663866606,0.32732683535398843,0.5657523818560181,0.38729833462074154,0.5086085279766148,0.5374976302971408
