,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
I see myself as someone who  [... does a thorough job],-0.1754116038614057,-0.35082320772281195,-2.918521563274153e-16,-0.25090634738361034,0.17763992810160698,-0.2115384615384616,0.05286936680472636,-0.10319657713717391,0.14708710135363784,0.09234539199981275,1.0,0.23652495839563317,-0.35247934536715614,-0.03288646431203273,-0.1455178812370612,0.1920816694766339,0.10851162075248505,-0.19486202242235018,0.1390831177629678,0.11530791218170636,0.043132699860443546,0.43917107296903074,0.2785097551486038,0.28783950551375515,0.25000000000000017,0.26384397714232144,-0.13992853988701348,-0.15790676620908833,0.1134396554448305,0.2908397567750628,0.08939803125353477,0.5885634057525946,0.11488387004946866,-0.12746248212761552,0.30801586705201234,0.00664133035452323,-0.055470019622522716,0.2182645601460712,0.10241831129983796,0.2570843536355068,0.12673868600747998,0.021263965292813988,0.05285856378725132,0.21572774865200242,0.07158105974699114,0.15192821038576956
I see myself as someone who  [... get nervous easily],0.26967994498529707,-0.2696799449852967,0.18463723646899893,0.252218856848462,-0.05749595745760704,-0.38435305739290354,-0.42266645769553096,0.11538594890227037,0.15075567228888195,0.34479141358380566,0.23652495839563317,1.0,-0.16934564257464405,-0.4803204979965507,-0.575282494890534,-0.29530870772990975,-0.2551473183931293,-0.2519222837498556,-0.2539208523336869,-0.3336956129026353,-0.43576943599355,0.3649659343009059,-0.22536015980024166,0.4341783914791708,-0.23652495839563295,-0.19267755464977374,0.1706186384563125,0.1335222864260769,0.3906638704623714,-0.14052990251507924,-0.2405228464604174,0.4157485898378407,0.8552313550052809,-0.16796775328675612,0.3437153449474665,-0.04084185003067663,0.05330017908890249,-0.22051256837613456,0.026243194054074017,-0.06434214895756278,-0.12607915671206502,-0.08172870072589701,-0.020316350601027953,-0.06030226891555289,-0.08646754023342357,-0.08852745634496069
I see myself as someone who  [... has active imagination],0.31397522456458005,0.6279504491291603,0.20636557559012525,0.013818641417849898,-0.058906973659672235,0.1431947340554069,0.26648564515867745,-0.3895808964899929,0.2527451803357786,-0.2758017974148138,-0.35247934536715614,-0.16934564257464405,1.0,-0.19543049321414227,-0.1726526956621058,-0.48880462815093856,-0.058497101837452554,-0.016488263691703274,-0.13692229416019713,-0.2719538840833072,-0.31940684654143825,-0.2889402013450481,-0.39461328948547736,-0.30174028980680434,-0.2202995908544726,-0.06422781583632642,-0.2376806323870178,0.404744371332189,0.19752656931995732,0.11661082054760424,0.10881128213862856,-0.2642266195116902,-0.25628560551689006,0.8030860741334609,-0.4070078388244013,0.1293364806090469,-0.04368658089342443,-0.07322444350841803,-0.029331525697968357,0.04451819845882387,-0.06832305858775649,-0.17508105166640478,0.19490350058970538,-0.04493247650413827,0.0036607252906696824,-0.015349234294380168
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",-0.48745239955073366,-0.1312371844944283,-0.1540319278522835,-0.15883988579870156,0.0799424621334444,0.004110808039004396,0.08589111530439657,-0.25067623389143684,-0.12576654244509555,-0.2002193645447893,-0.03288646431203273,-0.4803204979965507,-0.19543049321414227,1.0,0.8220923215997759,0.34372889231460363,0.46118435909814093,0.16566971252864915,0.169093287582922,0.6727577487763404,0.5940399953276161,-0.301932250899448,0.5765476075475804,-0.4225775829875125,0.26309171449626173,0.30173904234214693,-0.04538282451391476,-0.3021024975962167,-0.5315400456170825,0.0728282921878271,0.1767666080086696,-0.017001689371788413,-0.34380931060931413,0.05449327480496814,-0.21364707927729085,-0.14764507461338974,-0.0741086458410941,-0.13730392293168664,-0.28461088378443533,-0.3092808976106587,-0.06374568772518328,-0.33977075288746705,-0.09463040859635018,-0.24314864872718497,-0.1404441831613403,-0.2578234908095614
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",-0.5214500094539751,-0.14221363894199315,-0.2596453934447494,-0.08867044586046864,0.29309381374705357,-0.11433547811483367,0.011430251099085135,0.03549460260489825,-0.158999682000954,-0.16399729918203065,-0.1455178812370612,-0.575282494890534,-0.1726526956621058,0.8220923215997759,1.0,0.5309609467571508,0.2345999483880172,0.33272160328636136,0.2584096899658736,0.7332158652677748,0.6227903584371238,-0.39133933994575026,0.6972060601082799,-0.4872751782425996,0.4365536437111833,0.3992977719214657,-0.16169316598085476,-0.3797977795123722,-0.40221698735911426,-0.004491355162533206,0.326154517519101,0.03439087249804535,-0.35949248153105107,-0.1181019988768433,-0.3043893910432929,-0.17948028833161053,-0.0749531688995864,-0.0033705971627817203,-0.03690438925390356,-0.045240447974241926,0.0805901464744569,-0.014366333317647792,0.08213814271638928,0.021199957600126974,-0.09810476725971495,0.00454872386925651
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",-0.19397745067506994,-0.312866855927533,-0.10281854069233766,-0.19690899835843184,0.4936054397768142,0.14268924018264226,-0.14182512783211293,0.20213465621400656,-0.41975493465635794,0.013176693818821463,0.1920816694766339,-0.29530870772990975,-0.48880462815093856,0.34372889231460363,0.5309609467571508,1.0,0.13844017581506984,0.6034886771250619,0.18729345773565362,0.4432685209602683,0.5917181529265467,-0.19138225671547512,0.5668228204557768,-0.3425216480876768,0.3402589573586085,0.17317940447593946,-0.236841592431121,-0.21517674648019622,-0.15280167620451518,-0.043871115561089004,0.38587314889007757,-0.03858617048174272,-0.10008169929924231,-0.40012554398482664,-0.20952658482354813,0.0435917335760863,0.17017196148636218,0.30343158422571875,0.3361217934637532,0.3668317108309619,0.14254641601721232,0.5423523553486812,0.08390862488142847,0.37498107495967953,0.20391216028437378,0.37093655736247544
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]",-0.029111125486979354,0.20377787840885342,0.27903435181268527,-0.5605405320052098,-0.23584748669419658,0.42447192823766255,0.11932836614688157,-0.25533898778154035,-0.14646252485342684,-0.2802385231897854,0.10851162075248505,-0.2551473183931293,-0.058497101837452554,0.46118435909814093,0.2345999483880172,0.13844017581506984,1.0,0.09995720741455712,0.10098413544315646,0.06979150338931671,0.12680341951077326,-0.1812260007596534,0.024326940188556398,-0.3659327174022354,0.03191518257426027,-0.153255442369414,-0.10249884013809549,0.20964832816820184,-0.5030394316913089,0.4082048085810779,-0.02967280668805448,-0.30623173724424607,-0.2247781804189916,0.13296510618317406,-0.24442905780614374,-0.3659264851101293,-0.3820384664278043,0.10142427985220423,-0.16997235341225128,-0.07342426147068773,0.05443943786828542,-0.10763283286326135,0.008772351712193227,-0.09113223768657679,-0.24013596031792564,-0.0918871945252946
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]",-0.11613791938124665,0.07069264657988934,-0.055314224545065745,-0.28112968016620676,0.2217696368380514,0.22364845755292478,0.004870145913340072,-0.10478333550010527,-0.13549162565314357,-0.2840577697192477,-0.19486202242235018,-0.2519222837498556,-0.016488263691703274,0.16566971252864915,0.33272160328636136,0.6034886771250619,0.09995720741455712,1.0,0.20919369844338048,0.10621771948994135,0.36539593329582204,-0.3867820538074729,0.25655369599415867,-0.24138468496954707,0.04428682327780687,-0.08506542836512238,0.21112505625130162,-0.055455989162312154,-0.27169153712041905,0.1731857602646092,0.33712203220000453,-0.2655873657826401,-0.15734819756560242,0.058707047573577725,-0.14140455259494034,-0.07647209017247884,-0.007983920607777351,0.06534380946026166,0.12972335527429352,0.08811808231012237,-0.16138605484664742,0.41072833129617414,0.06923323759884548,0.17162272582731503,-0.005592958160958113,0.14132816009512958
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",0.00991119705746909,-0.21804633526431993,0.05428586200254686,0.0632505171723935,-0.10987986425489006,0.13908311776296842,0.36802948028623617,-0.33288945853100627,0.0664863310766906,-0.09242866191503725,0.1390831177629678,-0.2539208523336869,-0.13692229416019713,0.169093287582922,0.2584096899658736,0.18729345773565362,0.10098413544315646,0.20919369844338048,1.0,0.4108400412392081,0.38297381406243436,0.2548492680537277,0.006625895604671848,0.24057937067437754,0.7649571476963248,0.6291112149700918,0.11341472044705041,-0.02319753716174073,-0.11486049816859017,-0.020658852572367666,-0.03535849620886819,-0.057522704602832854,-0.3662419038540173,0.13992361964562494,0.3437631599758573,-0.4292881490544795,-0.36356670166818944,-0.06624312637182929,-0.20832812400464565,0.16485222146128525,-0.09435742675237065,0.06367778024285846,-0.12394563791112406,0.124107818009822,-0.32644973700333063,-0.020522295938645085
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",-0.37894653774496934,-0.24747528995589868,-0.38122818393931096,0.13955187880795575,0.07584524432968297,-0.15939623154529975,0.16036740114275802,0.1753727079656964,-0.31127150873973347,-0.0884065252007261,0.11530791218170636,-0.3336956129026353,-0.2719538840833072,0.6727577487763404,0.7332158652677748,0.4432685209602683,0.06979150338931671,0.10621771948994135,0.4108400412392081,1.0,0.7410994880494776,-0.24281389020065314,0.7005508053400413,-0.2681736462244376,0.7664584750901658,0.5071742761515347,-0.1701852180584825,-0.428849586599193,-0.17444756787024074,-0.2784343834585694,0.11035945066670601,0.17953744535209293,-0.2964379404601472,-0.263318710143616,-0.141492960216001,-0.13586156346257683,-0.05380275868489708,-0.05058905270169351,0.018061804869068693,0.07380550660954109,0.2708388957342393,0.02062483484085081,0.2819838742037396,0.29743721946241186,-0.0928732937481463,0.17091302271838557
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",-0.18266427919648948,-0.07025549199864992,-0.1539220710251373,-0.09430833695163246,0.21868640984160906,0.12631719244844244,0.1694010336719984,0.08867609714319337,-0.471288167705021,-0.027475303140786757,0.043132699860443546,-0.43576943599355,-0.31940684654143825,0.5940399953276161,0.6227903584371238,0.5917181529265467,0.12680341951077326,0.36539593329582204,0.38297381406243436,0.7410994880494776,1.0,-0.3213665410721514,0.61762449289875,-0.28364431378462235,0.4867833269964363,0.2747530314078674,-0.2952933173403573,-0.1758196841594791,-0.22535569372129607,-0.15842168971190712,0.18976922515495656,-0.0866467745041848,-0.3642296129602541,-0.23337604181553867,-0.2594569581953406,0.17449415453724526,0.22216737285146892,0.3127097836363487,0.2953466622494854,0.15133738611706657,0.1696018458164384,0.3210757937885884,0.27416189116847817,0.4273012720525525,0.27727499901070407,0.3341603705699211
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.13533299049019185,-0.3518657752744982,0.07412493166611021,0.12210332977306003,-0.30584275950199225,-0.2373897691724491,-0.026105345306700688,-0.05500872246924733,0.18156825980064076,0.31348247346093966,0.43917107296903074,0.3649659343009059,-0.2889402013450481,-0.301932250899448,-0.39133933994575026,-0.19138225671547512,-0.1812260007596534,-0.3867820538074729,0.2548492680537277,-0.24281389020065314,-0.3213665410721514,1.0,-0.34379990573241204,0.7609142784264455,0.0712169307517348,0.19948884674787087,0.20846909961254156,-0.002436554300774065,0.07001647541473148,-0.012822156792157818,-0.42072967892430446,0.3779963512594428,0.2388475419653742,-0.12362672448829559,0.8216551355711931,-0.3279294470105137,-0.3166907644580755,-0.07890497515143959,-0.15803488531025342,-0.06273233570321521,-0.2944934222418505,-0.09023027964936875,-0.48733614462682895,-0.10894095588038437,-0.27534099015473495,-0.2568481445059521
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",-0.6852394272264973,-0.3676894487556818,-0.5034795131003169,-0.30158678740806666,0.41333781132040237,-0.21621152044431047,0.052388699246656636,0.2645845531127624,-0.11211526391279023,0.010055585043446863,0.2785097551486038,-0.22536015980024166,-0.39461328948547736,0.5765476075475804,0.6972060601082799,0.5668228204557768,0.024326940188556398,0.25655369599415867,0.006625895604671848,0.7005508053400413,0.61762449289875,-0.34379990573241204,1.0,-0.25872875686084973,0.4104354286400476,0.3293204101728812,-0.14527656222705634,-0.643938921445711,-0.12105509937892461,0.20268698424006823,0.3236769093374595,0.29403120865186416,-0.16822420118328738,-0.38862659447910713,-0.18349450832156547,0.1569303457331356,0.23518980804885198,0.32323192382705285,0.35130172209827376,0.2711529353570882,0.3864197770959052,0.21070641655897193,0.36513505743592894,0.3438201426658903,0.2796289601231219,0.3735819412866723
